username,text,genre
tt2949654,"At the pinnacle of the splendor of the Himalayas sits the Kashmir valley, one of the most stunningly picturesque places on earth. But today, its grandeur has also become ubiquitous with the ravages of terrorism and counter terrorism operations. Under these circumstances, anyone roaming these hills would tell you the shocking truth: that combat soldiers are statistically safer than women. The calm melody of the idyllic villages is disrupted by the abrasive sputter of semi-automatic gunfire. In one such neighborhood, we see Aasma, a delicate young girl. For Aasma, heaven and hell are about to collide. The leader of the local village conceals four armed militants from across the border, in his house. In due course they notice the young girl. Mesmerized by her delicate beauty and overcome by lust, they kidnap Aasma. Their leader reasons that on their way to a suicidal terrorist attack, this is probably their last opportunity to be with a woman before martyrdom. As Aasmaa's night of torment unfolds, one of the militants, Intekhaab, shows signs of regret; he knows that Islam does not permit cruelty on woman. But in the presence of armed hostility he must find clever ways to delay the inevitable. In the tight, cramped quarters, the odds are stacked against Intekhaab: can he find a way to save Assma - and himself? Can a different face of so-called Islamic terrorism emerge from this desperate plight, so that Aasma is not yet another faceless victim of this endless conflict?Four cross border terrorists, one cleric, one helpless girl, all confined in an abandoned military bunker in the picturesque Himalayas. A night of terror, molestation, murder and other gruesome acts ensues, all in the name of ""Holy War"". But - another Jihad in making... Another war zone conflict is put in shocking perspective in Aasma.Routine serenity of Kashmir village life is matched by routine gunshots that punctuate the calm embrace of the mountains. For Aasma, heaven and hell are about to collide. Four armed Pakistani militants sneak over the border, harbored by a local leader. Five men kidnap Aasma one night, with rapacious intent and leave her for dead until they can move locations in the morning. As her night of torment and agony unfolds, one of the militants is having change of heart but in the presence of armed hostility, he must find a way to delay the inevitable, to find whatever means necessary to save her and protect her soul. More gunshots. One by one the tormentors die. Will Aasma live to see the morning's heavenly dew?",Crime
tt9641092,"A beautiful young spy moves back to her rural home and solves mysteries with the help of her home-schooled childhood friends.Bethany Shanholtz, a beautiful young government operative, moves back to her rural Virginia hometown to get away from the spy life. But townspeople start getting murdered and her government bosses convince her to investigate, unofficially. She's not allowed to use agency resources so she calls upon friends from her childhood as a home-schooled farm girl. The investigation quickly leads to Bethany's ex-boyfriend Jamie and the mystery surrounding his sister's mysterious death many years ago. The closer Bethany gets to the answers, the more the murders seem to be related to her own past - and the town's future.",Crime
tt2677722,Russell Poole and Jack Jackson investigate the murders of rappers Notorious B.I.G. and Tupac Shakur.,Crime
tt9447662,"Inspector Boro is an incorruptible, no-nonsense cop highly skilled in martial arts who gets suspended for bashing up a well connected gang of traffickers. A Superintendent of Police asks him to unofficially track down a girl named Sabrina Rai who has been missing for four days. While investigating, he learns that someone had taken her from her village to Guwahati city under the pretext of training her for the hospitality industry. While trying to track her down, Inspector Boro finds that her phone is switched off and she is missing from her hostel. He then heads to Guwahati and punches and kicks his way to the uncomfortable truth - Sabrina might have been entangled in a trafficking ring run by a corrupt policeman.",Crime
tt6964844,A woman with a checkered past must protect her son when a man brings trouble to her isolated bed and breakfast.,Crime
tt9426186,A former police investigator decides to go to a prison island to revenge the brutal killings of his family.,Crime
tt9866700,"When a young man becomes possessed after playing a Ouija game,a ghost hunter investigates the evil spirit dwelling within him.",Horror
tt9816310,a feature length Black science fiction/ Horror/Fantasy anthology,Horror
tt9764972,"According the an ancient tradition, in one of the central Iran village which is faced with intensive drought , the village elders decide to perform tradition of Qanat Bride .......",Horror
tt9586350,Aimee Andrews deals with grief and anxiety after a violent attack.,Horror
tt9536636,"Bikers, check. Vampires, check. Boobs, double check. What else do you need?",Horror
tt9423080,A group of misfit kids get together after being recently put in alternative school and decide they're going to runaway. When they have to hold up in a local haunted woods strange things start happening as they one by one begin disappearing.,Horror
